crop,year,season,state,area,production,fertilizer,pesticide,yield,temperature,rainfall,humidity,N,P,K,pH,N_crop,P_crop,K_crop,temperature_crop,humidity_crop,pH_crop,rainfall_crop,NPK_sum,fertilizer_per_area,pesticide_per_area,yield_per_area
32,2011,2,21,20.0,20,3350.4,6.6,1.0,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.32999999999999996,1.0
34,2011,1,21,1.0,1,167.52,0.33,1.0,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.33,1.0
34,2011,2,21,20.0,20,3350.4,6.6,1.0,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.32999999999999996,1.0
39,2011,1,21,12.0,33,2010.24,3.96,2.75,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.33,2.75
39,2011,3,21,10.0,25,1675.2,3.3,2.5,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.32999999999999996,2.5
41,2011,1,21,4237.0,12794,709782.24,1398.21,3.046666667,27.95,1264.88,75.01,88,55,40,7.0,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,183,167.52,0.33,3.019589332074581
41,2011,2,21,10324.0,23489,1729476.48,3406.92,2.856666667,27.95,1264.88,75.01,88,55,40,7.0,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,183,167.52,0.33,2.2751840371948857
41,2011,3,21,2015.0,5831,337552.8,664.95,2.49,27.95,1264.88,75.01,88,55,40,7.0,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,183,167.51999999999998,0.33,2.8937965260545906
44,2011,1,21,3.0,2,502.56,0.99,0.67,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.33,0.6666666666666666
44,2011,2,21,6.0,4,1005.12,1.98,0.67,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.33,0.6666666666666666
44,2011,3,21,113.0,92,18929.76,37.29,0.58,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.51999999999998,0.33,0.8141592920353983
52,2011,1,21,2.0,3,335.04,0.66,1.5,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.33,1.5
52,2011,2,21,4.0,6,670.08,1.32,1.5,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.33,1.5
53,2011,1,21,15.0,12,2512.8,4.95,0.8,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.33,0.8
53,2011,2,21,224.0,242,37524.48,73.92,0.83,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.33,1.0803571428571428
53,2011,3,21,832.0,317,139376.64,274.56,0.563333333,27.95,1264.88,75.01,88,55,40,7.0,,,,,,,,183,167.52,0.33,0.38100961538461536
1,2011,1,2,5697.0,4467,954361.44,1880.01,0.774074074,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.51999999999998,0.33,0.7840968931016324
5,2011,4,2,3647.0,5198,610945.44,1203.51,1.597777778,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.51999999999998,0.33,1.4252810529202085
8,2011,1,2,1024.0,538,171540.48,337.92,0.515833333,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.52,0.33,0.525390625
11,2011,1,2,1230.0,581,206049.6,405.9,0.595652174,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.52,0.32999999999999996,0.47235772357723577
16,2011,2,2,1823.0,955,305388.96,601.59,0.5328,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.52,0.33,0.523861766319254
23,2011,2,2,7037.0,3981,1178838.24,2322.21,0.536086957,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.52,0.33,0.5657240301264743
27,2011,2,2,11512.0,6347,1928490.24,3798.96,0.524074074,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.52,0.33,0.5513377345378735
29,2011,1,2,8423.0,4372,1411020.96,2779.59,0.604347826,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.51999999999998,0.33,0.5190549685385255
31,2011,4,2,7372.0,22595,1234957.44,2432.76,3.02962963,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.51999999999998,0.33,3.0649755832881174
44,2011,1,2,11801.0,7957,1976903.52,3894.33,0.594444444,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.52,0.33,0.6742648928056945
45,2011,1,2,3991.0,2041,668572.32,1317.03,0.523913043,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.51999999999998,0.33,0.511400651465798
49,2011,4,2,6558.0,25769,1098596.16,2164.14,4.177777778,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.51999999999998,0.32999999999999996,3.9293992070753276
51,2011,4,2,341.0,186,57124.32,112.53,0.631304348,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.52,0.33,0.5454545454545454
52,2011,4,2,15447.0,13442,2587681.44,5097.51,0.864444444,22.6,1698.68,77.12,60,18,38,5.8,,,,,,,,116,167.52,0.33,0.8702013335922832
0,2011,4,0,562.0,275,94146.24,185.46,0.296666667,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,0.4893238434163701
1,2011,2,0,2841.0,1409,475924.32,937.53,0.455294118,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,0.49595212953185497
2,2011,2,0,10748.0,11138,1800504.96,3546.84,1.235,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,1.0362858206177894
10,2011,4,0,12821.0,7427,2147773.92,4230.93,0.6025,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.51999999999998,0.33,0.5792839872084861
12,2011,1,0,4718.0,1119,790359.36,1556.94,0.225,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,0.23717676981771937
14,2011,4,0,429.0,930,71866.08,141.57,2.136,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.32999999999999996,2.167832167832168
19,2011,1,0,5878.0,2699,984682.56,1939.74,0.375,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,0.4591697856413746
23,2011,2,0,744.0,158,124634.88,245.52,0.2,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,0.21236559139784947
29,2011,1,0,6880.0,2558,1152537.6,2270.4,0.28,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,0.37180232558139537
32,2011,2,0,5856.0,4569,980997.12,1932.48,0.625,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,0.7802254098360656
34,2011,1,0,3459.0,1459,579451.68,1141.47,0.487142857,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,0.4217982075744435
39,2011,2,0,5379.0,9505,901090.08,1775.07,1.690909091,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.51999999999998,0.33,1.76705707380554
40,2011,2,0,6617.0,16183,1108479.84,2183.61,2.444285714,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,2.4456702433126796
42,2011,2,0,10080.0,7508,1688601.6,3326.4,0.73125,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,0.7448412698412699
45,2011,2,0,1841.0,1519,308404.32,607.53,0.745,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.32999999999999996,0.8250950570342205
54,2011,2,0,8255.0,10914,1382877.6,2724.15,1.306666667,27.96,730.18,68.3,78,45,22,6.8,,,,,,,,145,167.52,0.33,1.3221078134463962
2,2011,2,12,1350.0,1225,226152.0,445.5,0.98,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.52,0.33,0.9074074074074074
2,2011,3,12,3193.0,3328,534891.36,1053.69,1.013333333,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.51999999999998,0.33,1.0422799874725963
10,2011,4,12,3042.0,1236,509595.84,1003.86,0.406,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.52,0.33,0.40631163708086787
13,2011,2,12,6537.0,15414,1095078.24,2157.21,2.375714286,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.52,0.33,2.3579623680587427
13,2011,3,12,5662.0,19828,948498.24,1868.46,3.4856,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.52,0.33,3.5019427764040976
14,2011,4,12,5100.0,6365,854352.0,1683.0,1.326666667,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.52,0.33,1.2480392156862745
20,2011,3,12,10517.0,19242,1761807.84,3470.61,1.832307692,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.52,0.33,1.8296092041456689
23,2011,2,12,8522.0,2085,1427605.44,2812.26,0.29,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.51999999999998,0.33,0.2446608777282328
26,2011,4,12,825.0,1028,138204.0,272.25,1.202857143,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.52,0.33,1.246060606060606
27,2011,2,12,8723.0,2915,1461276.96,2878.59,0.337647059,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.51999999999998,0.33,0.33417402269861285
32,2011,2,12,9968.0,8479,1669839.36,3289.44,0.808888889,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.52,0.33,0.8506219903691814
39,2011,3,12,7608.0,14649,1274492.16,2510.64,1.932142857,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.51999999999998,0.32999999999999996,1.9254731861198737
40,2011,2,12,4209.0,1204,705091.68,1388.97,0.295,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.52,0.33,0.2860536944642433
43,2011,4,12,42.0,10,7035.84,13.86,0.225,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.52,0.32999999999999996,0.23809523809523808
53,2011,2,12,8260.0,4199,1383715.2,2725.8,0.51125,23.49,641.34,67.15,72,42,25,6.9,,,,,,,,139,167.51999999999998,0.33,0.5083535108958838
6,2011,4,13,8510.0,723,1425595.2,2808.3,0.03875,26.75,1472.9,79.58,65,28,50,5.7,,,,,,,,143,167.51999999999998,0.33,0.08495887191539366
15,2011,4,13,6907.59,37125,1157159.477,2279.5047,3.563571429,26.75,1472.9,79.58,65,28,50,5.7,,,,,,,,143,167.52000002895366,0.32999999999999996,5.374522807520423
44,2011,1,13,196.56,76,32927.7312,64.8648,0.25375,26.75,1472.9,79.58,65,28,50,5.7,,,,,,,,143,167.52,0.33,0.38665038665038665
51,2011,4,13,43.0,69,7203.36,14.19,1.6,26.75,1472.9,79.58,65,28,50,5.7,,,,,,,,143,167.51999999999998,0.33,1.6046511627906976
52,2011,4,13,2970.45,7946,497609.784,980.2485,2.467142857,26.75,1472.9,79.58,65,28,50,5.7,,,,,,,,143,167.52,0.33,2.675015570031477
0,2011,4,17,15448.0,21751,2587848.96,5097.84,1.228571429,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,1.4080139823925428
1,2011,1,17,788.0,921,132005.76,260.04,0.96,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,1.1687817258883249
5,2011,4,17,911.0,493,152610.72,300.63,0.537142857,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,0.5411635565312843
7,2011,4,17,8697.0,15720,1456921.44,2870.01,1.493333333,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.51999999999998,0.33,1.807519834425664
8,2011,1,17,30.0,16,5025.6,9.9,0.66,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,0.5333333333333333
11,2011,1,17,6871.0,6389,1151029.92,2267.43,0.903333333,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.51999999999998,0.32999999999999996,0.9298500946004948
13,2011,4,17,1893.0,1474,317115.36,624.69,1.041428571,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.51999999999998,0.33,0.7786582144743793
16,2011,2,17,561.0,352,93978.72,185.13,0.59,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,0.6274509803921569
23,2011,2,17,85.0,41,14239.2,28.05,0.48,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,0.4823529411764706
25,2011,2,17,356.0,296,59637.12,117.48,0.7875,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,0.8314606741573034
26,2011,1,17,4125.0,18433,691020.0,1361.25,4.54,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,4.468606060606061
32,2011,2,17,890.0,642,149092.8,293.7,0.71,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.51999999999998,0.32999999999999996,0.7213483146067415
37,2011,2,17,1053.0,1488,176398.56,347.49,1.315714286,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,1.413105413105413
40,2011,2,17,7193.0,4902,1204971.36,2373.69,0.6,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,0.6814958987904908
41,2011,2,17,12836.0,54206,2150286.72,4235.88,2.07,17.61,2237.85,81.89,52,16,33,5.6,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,101,167.52,0.33,4.2229666562792145
44,2011,1,17,1592.0,867,266691.84,525.36,0.598333333,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,0.5445979899497487
45,2011,2,17,2290.0,1755,383620.8,755.7,0.938571429,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.51999999999998,0.33,0.7663755458515283
46,2011,1,17,1098.0,1231,183936.96,362.34,1.082857143,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.51999999999998,0.32999999999999996,1.121129326047359
47,2011,4,17,74.0,199,12396.48,24.42,2.444,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.51999999999998,0.33,2.689189189189189
49,2011,1,17,4164.0,13701,697553.28,1374.12,3.63,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.32999999999999996,3.2903458213256482
51,2011,2,17,641.0,434,107380.32,211.53,0.7575,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.52,0.33,0.6770670826833073
54,2011,2,17,395.0,710,66170.4,130.35,1.34,17.61,2237.85,81.89,52,16,33,5.6,,,,,,,,101,167.51999999999998,0.32999999999999996,1.7974683544303798
0,2011,4,24,6509.0,15948,1090387.68,2147.97,2.054583333,27.72,1371.22,72.46,80,38,30,6.6,,,,,,,,148,167.51999999999998,0.32999999999999996,2.4501459517591027
5,2011,4,24,3767.0,856,631047.84,1243.11,0.174285714,27.72,1371.22,72.46,80,38,30,6.6,,,,,,,,148,167.51999999999998,0.32999999999999996,0.22723652774090788
6,2011,4,24,4321.0,393,723853.92,1425.93,0.073636364,27.72,1371.22,72.46,80,38,30,6.6,,,,,,,,148,167.52,0.33,0.09095116871094654
8,2011,4,24,6202.0,1861,1038959.04,2046.66,0.767407407,27.72,1371.22,72.46,80,38,30,6.6,,,,,,,,148,167.52,0.33,0.300064495324089
10,2011,4,24,10804.0,5049,1809886.08,3565.32,0.454583333,27.72,1371.22,72.46,80,38,30,6.6,,,,,,,,148,167.52,0.33,0.46732691595705295
14,2011,4,24,442.0,2544,74043.84,145.86,4.335,27.72,1371.22,72.46,80,38,30,6.6,,,,,,,,148,167.51999999999998,0.33,5.755656108597285
16,2011,4,24,8592.0,5520,1439331.84,2835.36,0.590625,27.72,1371.22,72.46,80,38,30,6.6,,,,,,,,148,167.52,0.33,0.6424581005586593
21,2011,1,24,3.0,0,502.56,0.99,0.0,27.72,1371.22,72.46,80,38,30,6.6,78.4,46.86,39.99,24.9583758265,79.6398642063,6.7327775681699995,174.792797536,148,167.52,0.33,0.0
39,2011,2,24,13970.0,43371,2340254.4,4610.1,2.879090909,27.72,1371.22,72.46,80,38,30,6.6,,,,,,,,148,167.51999999999998,0.33,3.1045812455261275
40,2011,2,24,344.0,84,57626.88,113.52,0.226666667,27.72,1371.22,72.46,80,38,30,6.6,,,,,,,,148,167.51999999999998,0.33,0.2441860465116279
48,2011,4,24,13610.0,24622,2279947.2,4491.3,1.779230769,27.72,1371.22,72.46,80,38,30,6.6,,,,,,,,148,167.52,0.33,1.809110947832476
51,2011,4,24,2868.0,8205,480447.36,946.44,2.648333333,27.72,1371.22,72.46,80,38,30,6.6,,,,,,,,148,167.51999999999998,0.33,2.8608786610878663
0,2012,1,0,581.0,365,87614.8,180.11,1.453333333,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,0.6282271944922547
2,2012,2,0,7000.0,11000,1055600.0,2170.0,1.4,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,1.5714285714285714
10,2012,1,0,1109.0,717,167237.2,343.79,0.575,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,0.6465284039675383
10,2012,2,0,7528.0,4534,1135222.4,2333.68,0.723333333,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.79999999999998,0.31,0.6022848034006376
12,2012,1,0,5000.0,2000,754000.0,1550.0,0.4,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,0.4
19,2012,1,0,5000.0,3000,754000.0,1550.0,0.556666667,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,0.6
23,2012,1,0,422.0,203,63637.6,130.82,0.455,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.79999999999998,0.31,0.48104265402843605
29,2012,2,0,8273.0,5813,1247568.4,2564.63,0.63,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.79999999999998,0.31,0.7026471654780612
32,2012,2,0,6590.0,4021,993772.0,2042.9,0.983333333,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,0.6101669195751138
34,2012,1,0,2929.0,1923,441693.2,907.99,0.6075,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,0.6565380675998634
39,2012,2,0,5000.0,6000,754000.0,1550.0,1.2,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,1.2
40,2012,2,0,3522.0,1530,531117.6,1091.82,0.4525,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.79999999999998,0.31,0.434412265758092
42,2012,2,0,276.0,172,41620.8,85.56,1.256666667,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,0.6231884057971014
45,2012,2,0,2000.0,1000,301600.0,620.0,0.5,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,0.5
46,2012,1,0,1317.0,2393,198603.6,408.27,1.793333333,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,1.8170083523158693
46,2012,2,0,81.0,147,12214.8,25.11,1.816666667,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.79999999999998,0.31,1.8148148148148149
54,2012,2,0,8000.0,9000,1206400.0,2480.0,1.25,27.87,1192.65,70.2,78,45,22,6.8,,,,,,,,145,150.8,0.31,1.125
1,2012,1,2,5958.0,4937,898466.4,1846.98,0.81962963,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.8,0.31,0.828633769721383
5,2012,4,2,3531.0,5541,532474.8,1094.61,1.682962963,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.8,0.31,1.5692438402718776
8,2012,1,2,902.0,492,136021.6,279.62,0.5436,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.8,0.31,0.5454545454545454
11,2012,1,2,1802.0,863,271741.6,558.62,0.489583333,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.79999999999998,0.31,0.47891231964483905
16,2012,2,2,1742.0,966,262693.6,540.02,0.590740741,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.79999999999998,0.31,0.5545350172215844
23,2012,2,2,6466.0,3827,975072.8,2004.46,0.564,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.8,0.31,0.5918651407361584
27,2012,2,2,10052.0,5953,1515841.6,3116.12,0.565185185,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.8,0.31,0.5922204536410665
29,2012,1,2,7669.0,4059,1156485.2,2377.39,0.572608696,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.79999999999998,0.31,0.529273699308906
31,2012,4,2,7099.0,25893,1070529.2,2200.69,3.265185185,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.79999999999998,0.31,3.647415128891393
44,2012,1,2,11413.0,8012,1721080.4,3538.03,0.629259259,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.79999999999998,0.31,0.7020064838342241
45,2012,1,2,4429.0,2200,667893.2,1372.99,0.537307692,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.79999999999998,0.31,0.49672612327839244
49,2012,4,2,6277.0,25955,946571.6,1945.87,4.54037037,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.79999999999998,0.31,4.13493707184961
51,2012,4,2,278.0,148,41922.4,86.18,0.58952381,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.8,0.31,0.5323741007194245
52,2012,4,2,16309.0,15583,2459397.2,5055.79,0.928888889,22.78,2102.52,76.25,60,18,38,5.8,,,,,,,,116,150.8,0.31,0.9554847016984487
8,2012,1,12,11462.0,7142,1728469.6,3553.22,0.658095238,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.8,0.31,0.6231024254056884
10,2012,4,12,4219.0,1667,636225.2,1307.89,0.401304348,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.79999999999998,0.31,0.39511732638065894
11,2012,3,12,1810.0,5017,272948.0,561.1,2.77375,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.8,0.31,2.7718232044198894
12,2012,2,12,7192.0,2396,1084553.6,2229.52,0.332272727,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.8,0.31,0.3331479421579533
12,2012,3,12,6937.0,2498,1046099.6,2150.47,0.366956522,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.79999999999998,0.31,0.36009802508288885
13,2012,2,12,5430.0,14836,818844.0,1683.3,2.660769231,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.8,0.31,2.7322283609576425
13,2012,3,12,5057.0,14294,762595.6,1567.67,2.784,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.79999999999998,0.31,2.8265770219497726
14,2012,4,12,4238.0,5531,639090.4,1313.78,1.385625,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.8,0.31,1.3050967437470504
20,2012,3,12,8361.0,13771,1260838.8,2591.91,1.6,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.8,0.31,1.6470517880636288
23,2012,2,12,6882.0,1206,1037805.6,2133.42,0.207142857,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.79999999999998,0.31,0.17523975588491716
26,2012,4,12,713.0,871,107520.4,221.03,1.242,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.79999999999998,0.31,1.2215988779803646
27,2012,2,12,4868.0,1140,734094.4,1509.08,0.211818182,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.8,0.31,0.2341824157764996
29,2012,1,12,11639.0,2791,1755161.2,3608.09,0.2492,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.79999999999998,0.31,0.2397972334392989
32,2012,2,12,4843.0,2218,730324.4,1501.33,0.46,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.8,0.31,0.45798059054305185
39,2012,3,12,5239.0,7846,790041.2,1624.09,1.525,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.79999999999998,0.31,1.4976140484825349
40,2012,1,12,2201.0,650,331910.8,682.31,0.271538462,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.79999999999998,0.31,0.29532030895047706
43,2012,4,12,258.0,64,38906.4,79.98,0.2375,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.8,0.31,0.24806201550387597
53,2012,2,12,5376.0,2791,810700.8,1666.56,0.609090909,24.37,488.69,62.56,72,42,25,6.9,,,,,,,,139,150.8,0.31,0.5191592261904762
1,2012,4,13,1186.0,1892,178848.8,367.66,1.496,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.79999999999998,0.31,1.5952782462057336
12,2012,4,13,1085.0,0,163618.0,336.35,0.0,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,0.0
15,2012,4,13,4505.0,22064,679354.0,1396.55,3.365714286,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,4.897669256381798
17,2012,4,13,784.0,976,118227.2,243.04,1.24,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.79999999999998,0.31,1.2448979591836735
19,2012,4,13,105.0,0,15834.0,32.55,0.0,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,0.0
20,2012,4,13,148.0,116,22318.4,45.88,0.87,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,0.7837837837837838
24,2012,4,13,180.0,15,27144.0,55.8,0.535,27.14,1152.35,77.86,65,28,50,5.7,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,143,150.8,0.31,0.08333333333333333
27,2012,4,13,101.0,0,15230.8,31.31,0.0,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.79999999999998,0.31,0.0
31,2012,4,13,40.0,0,6032.0,12.4,0.0,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,0.0
39,2012,4,13,113.0,123,17040.4,35.03,0.55,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,1.0884955752212389
44,2012,4,13,260.0,98,39208.0,80.6,0.34375,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,0.3769230769230769
44,2012,5,13,260.0,98,39208.0,80.6,0.34375,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,0.3769230769230769
45,2012,4,13,62.0,61,9349.6,19.22,0.98,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,0.9838709677419355
46,2012,4,13,7.0,10,1055.6,2.17,1.43,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.79999999999998,0.31,1.4285714285714286
51,2012,4,13,13.0,23,1960.4,4.03,1.77,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,1.7692307692307692
52,2012,4,13,2628.0,6904,396302.4,814.68,2.421428571,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,2.6270928462709286
53,2012,4,13,265.0,0,39962.0,82.15,0.0,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,0.0
54,2012,4,13,1.0,0,150.8,0.31,0.0,27.14,1152.35,77.86,65,28,50,5.7,,,,,,,,143,150.8,0.31,0.0
0,2012,4,17,16062.0,23331,2422149.6,4979.22,1.262857143,17.79,2851.85,80.28,52,16,33,5.6,,,,,,,,101,150.8,0.31,1.4525588345162495
